URL,Drug Name,Uses,Side Effects
https://www.nepmeds.com.np/detail/mega-cv-625-mg,Mega CV 625 mg,"Composition: Amoxycillin (500mg) + Clavulanic Acid (125mg) MEGA CV 625MG TABLET is a combination of Amoxicillin and Clavulanic Acid which belongs to the group of medicines called Antibiotics. It is used to treat bacterial infections including middle ear & sinus infections, respiratory tract infections, genital tract infections, urinary tract infections, skin & soft tissue infections such as dental infections, bone & joint infections, septic abortion and abdominal infections. The symptoms of bacterial infection include fever, difficulty in breathing, pus formation, and pain. MEGA CV 625MG TABLET is not recommended for use if you have liver problems or jaundice upon taking an antibiotic or amoxicillin-clavulanate. Before taking this medicine, inform your doctor if you are suffering from a hepatic impairment, liver disease, renal impairment, kidney disease, glandular fever, or are unable to pass water properly.    Treatment of Bacterial infections Common side effects: Take this medicine in the dose and duration as advised by your doctor. Swallow it as a whole. Do not chew, crush or break it. Mega-CV 625 Tablet is to be taken with food. Mega-CV 625 Tablet is a combination of two medicines: Amoxycillin and Clavulanic Acid. Amoxycillin is an antibiotic. It works by preventing the formation of the bacterial protective covering which is essential for the survival of bacteria. Clavulanic Acid is a beta-lactamase inhibitor which reduces resistance and enhances the activity of Amoxycillin against bacteria. If you miss a dose of Mega-CV 625 Tablet, take it as soon as possible. However, if it is almost time for your next dose, skip the missed dose and go back to your regular schedule. Do not double the dose. Consult with your doctor. Mega-CV 625 Tablet is generally considered safe to use during pregnancy. Animal studies have shown low or no adverse effects to the developing baby; however, there are limited human studies Mega-CV 625 Tablet is safe to use during breastfeeding. Human studies suggest that the drug does not pass into the breastmilk in a significant amount and is not harmful to the baby.",Vomiting | Nausea | Diarrhea | 
https://www.nepmeds.com.np/detail/darolac-sachet,Darolac Sachet,"Composition: Lactobacillus (2.5Billion cells) Darolac Sachet is a prescription medicine used in the treatment of diarrhea. This medicine is a probiotic and it works by restoring the balance of good bacteria in the intestine that may get upset after antibiotic use or due to intestinal infections. Darolac Sachet is taken with or without food in a dose and duration as advised by the doctor. You may take this medicine along with oral rehydration solution (ORS) as it will help to provide adequate fluid and electrolyte replacement. The dose you are given will depend on your condition and how you respond to the medicine. You should take this medicine until your doctor tells you to stop. Consult a doctor while taking any other medicine especially steroids or antibiotics along with this medicine.  Common side effects: Take this medicine in the dose and duration as advised by your doctor. Check the label for directions before use. Empty the granules in a glass of water/milk, stir it and consume immediately. Darolac Sachet may be taken with or without food, but it is better to take it at a fixed time. Darolac Sachet is a probiotic. It works by restoring the balance of good bacteria in the intestine that may get upset after antibiotic use or due to intestinal infections. If you miss a dose of Darolac Sachet, take it as soon as possible. However, if it is almost time for your next dose, skip the missed dose and go back to your regular schedule. Do not double the dose. Avoid taking alcohol while using Darolac Sachet 2 gm since it may worsen the disease condition and side effects. Darolac Sachet 2 gm is likely safe to be used during pregnancy. Please consult your doctor before taking Darolac Sachet 2 gm if you are pregnant or planning to conceive. Darolac Sachet 2 gm is possibly safe when advised by your doctor during breastfeeding. Please consult your doctor before taking Darolac Sachet 2 gm if you are breastfeeding.",Treatment of Diarrhea | Flatulence | Bloating | 
https://www.nepmeds.com.np/detail/darolac-cap,Darolac Cap,"Composition: LACTOBACILLUS ACIDOPHILUS-2.5BILLION CELLS Darolac Capsule 10's belongs to the class of 'probiotics', primarily used to treat diarrhoea. Darolac Capsule 10's also effectively treats irritable bowel syndrome, lactose intolerance, Crohn's disease (inflammatory bowel disease), and bacterial overgrowth in the intestines. Diarrhoea is a condition in which bowel movements are too frequent, leading to loose and watery stools. Acute diarrhoea is a common problem and generally lasts for one or two days, whereas chronic diarrhoea lasts four weeks. Brief your medical history to the doctor if you are allergic to Darolac Capsule 10's or any of its components. Let your doctor know if you have any kidney/liver diseases, ulcerative colitis (inflammation of the colon), short bowel syndrome (lack of functional small intestine), heart problems (damaged heart valves), and weakened immune system (HIV/AIDS) before starting Darolac Capsule 10's.   Diarrhoea. Common side effects: Swallow it as a whole with a glass of water. Do not chew, crush or break. Darolac Capsule 10's contains Lactobacillus acidophilus. It is a probiotic or friendly bacteria that produce lactic acid to support the growth of friendly bacteria in the intestine. Thus, it helps maintain a healthy balance of microflora in the gut environment. Lactobacillus acidophilus also effectively treats irritable bowel syndrome, lactose intolerance, Crohn's disease (inflammatory bowel disease), and bacterial overgrowth in the intestines. Avoid taking alcohol while using Darolac Capsule 10's since it may worsen the disease condition and side effects. Darolac Capsule 10's is likely safe to be used during pregnancy. Please consult your doctor before taking Darolac Capsule 10's if you are pregnant or planning to conceive. Darolac Capsule 10's is possibly safe when advised by your doctor during breastfeeding. Please consult your doctor before taking Darolac Capsule 10's if you are breastfeeding.",Bloating | Intestinal gas | 
https://www.nepmeds.com.np/detail/aristomox-500mg,Aristomox 500mg,"Composition: Amoxycillin Aristomox 500 MG Capsule is an antibiotic. It is used orally to treat different types of bacterial infections of the throat, lungs, ears, nose, urinary tract, and skin. Aristomox 500 MG Capsule is also used with other medications to stop the growth and kill Helicobacter pylori bacteria that cause stomach ulcer(s). It is not effective against infections caused by viruses or fungus. Aristomox 500 MG Capsule shows side effects like diarrhoea, stomach pain, headache, weakness, nausea, and vomiting. Consult your doctor if any of these side effects persist or worsen. Drink an adequate amount of water to prevent dehydration as this medicine may cause diarrhoea. Avoid taking this medicine if you have a known allergy to it .  Acute otitis mediaSinusitisLung infectionsSkin and soft tissue infectionsCystitisGonorrhoeaPeptic UlcerDental AbcessBacterial EndocarditisPharyngitis/TonsilitisTyphoid fever Common side effects: Aristomox 500 MG Capsule is used orally for treating bacterial infections and it is proven to be safe and effective.  Take Aristomox 500 MG Capsule with or without food. Never take more than the prescribed dose. Aristomox Capsule blocks the action of an enzyme responsible for cell wall formation in bacteria, thereby stopping the growth and multiplication of bacteria responsible for the infection. No known interactions with alcohol. Consult with the doctor. Aristomox 500 MG Capsule is generally safe in pregnancy to treat bacterial infections. It is not known to cause birth defects when taken by pregnant women. However, it is always better to consult your doctor before taking this medicine. Aristomox 500 MG Capsule is safe to be used during breastfeeding. It is not known to be harmful to breastfeeding women. It passes into breast milk in very low levels that are not expected to cause severe side effects in breastfed infants. However, it is always better to consult your doctor before taking this medicine.",Headache | Loose stools | Skin rash | Joint pain | Dizziness | Stomach discomfort | Tooth discolouration | Nausea or vomiting | Change in taste | Loss of appetite | 
https://www.nepmeds.com.np/detail/ambrodil-drops,Ambrodil Drops,"Composition: Ambroxol (7.5mg)  Ambrodil Drop is a medicine that helps treat wet cough (cough with mucus) associated with an acute sore throat and asthma in children. It also relieves throat irritation, clears congestion, and enables easy breathing in your child. Give Ambrodil Drop to your child by mouth with or without food. If your child develops an upset stomach, prefer giving it with food. Narrate your child’s complete medical history, including any previous episode of respiratory illness, allergy, heart-problem, blood disorders, birth defects, airway obstruction, lung anomaly, sinus issues, liver impairment, and kidney malfunction. This information is critical for dose alterations and for planning your child’s overall treatment. Common side effects: Take this medicine in the dose and duration as advised by your doctor. Check the label for directions before use. Measure it with a marked dropper and take it as directed. Ambrodil Drop is to be taken with food. Ambrodil Drop is a mucolytic medication. It thins and loosens mucus (phlegm) in the nose, windpipe, and lungs making it easier to cough out. Also, it relieves the pain and irritation due to sore and dry throat by rendering a soothing effect. Do not panic. Unless your doctor has advised a specific regime for your child, you can give the missed dose as soon as you remember it. Skip the missed dose if it’s almost time for the next dose. Do not give the double dose and follow the prescribed dosing schedule. Ambrodil Drop should be used with caution in patients with kidney disease. Dose adjustment of Ambrodil Drop may be needed. Please consult your doctor.
The use of Ambrodil Drop is not recommended in children with severe kidney disease. Ambrodil Drop should be used with caution in patients with liver disease. Dose adjustment of Ambrodil Drop may be needed. Please consult your doctor.",Treatment of Cough with mucus | Treatment of Acute Sore throat | Treatment of Respiratory tract disorders associated with viscid mucus | Excessive salivation | Taste change | Dry throat | Dryness in mouth | Numbness in mouth | Fatigue | Nausea | Vomiting | Diarrhea | Stomach pain | Indigestion | Skin rash | 
https://www.nepmeds.com.np/detail/ecospirin-75mg,Ecosprin 75 Tablet,"Ecosprin 75 Tablet is a commonly used medication for protecting the heart. It is an antiplatelet medicine that helps prevent heart attacks, strokes, and angina (chest pain) by reducing the formation of blood clots in the blood vessels. The active ingredient in Ecosprin 75 is acetylsalicylic acid, also known as aspirin. Ecosprin 75, as an antiplatelet medication, helps prevent the formation of blood clots that can block the blood vessels supplying the heart. By reducing clot formation, it lowers the risk of a heart attack. Ecosprin 75 can alleviate the symptoms of angina, such as chest pain or discomfort, by improving blood flow to the heart.","Prevention of heart attacks | Prevention of strokes | Management of angina | Prevention of blood clot formation | Gastrointestinal effects; indigestion, heartburn, stomach ulcers, and gastrointestinal bleeding. | dizziness | headache | nausea | vomiting | Tinnitus | Allergic reactions | "
https://www.nepmeds.com.np/detail/ecospirin-150mg,Ecosprin 150MG  Tablet,"Ecosprin 150MG  Tablet is a commonly used medication for protecting the heart. It is an antiplatelet medicine that helps prevent heart attacks, strokes, and angina (chest pain) by reducing the formation of blood clots in the blood vessels. The active ingredient in Ecosprin 75 is acetylsalicylic acid, also known as aspirin. Ecosprin 150MG  Tablet , as an antiplatelet medication, helps prevent the formation of blood clots that can block the blood vessels supplying the heart. By reducing clot formation, it lowers the risk of a heart attack. Ecosprin 75 can alleviate the symptoms of angina, such as chest pain or discomfort, by improving blood flow to the heart.","Prevention of heart attacks | Prevention of strokes | Management of angina | Prevention of blood clot formation | Gastrointestinal effects; indigestion, heartburn, stomach ulcers, and gastrointestinal bleeding. | dizziness | headache | nausea | vomiting | Tinnitus | Allergic reactions | "
https://www.nepmeds.com.np/detail/maxgalin-75mg-cap,Maxgalin 75mg Cap,"Pregabalin, marketed under the brand name Lyrica among others, is an anticonvulsant and anxiolytic medication used to treat epilepsy, neuropathic pain, fibromyalgia, restless leg syndrome, and generalized anxiety disorder. Its use in epilepsy is as an add-on therapy for partial seizures.",
https://www.nepmeds.com.np/detail/flexon-suspension,Flexon Suspension,"Composition:  Ibuprofen (100mg) + Paracetamol (162.5mg) Flexon Suspension 60 ml belongs to a class of painkillers called non-steroidal anti-inflammatory drugs (NSAIDs). It relieves symptoms of muscle pain, arthritis pain, dysmenorrhea (painful periods or menstrual cramps), and dental pain and reduces fever. Do not take Flexon Suspension 60 ml if you are allergic to painkillers like aspirin, ibuprofen, naproxen, or diclofenac. It is not recommended for use in children, people with liver disease, heart disease or gastric ulcers/bleeding problems Common side effects: Take this medicine in the dose and duration as advised by your doctor. Check the label for directions before use. Measure it with a measuring cup and take it by mouth. Shake well before use. Flexon Suspension is to be taken with food. Flexon Suspension is a combination of two medicines: Ibuprofen and Paracetamol. It works by blocking the release of certain chemical messengers that cause fever, pain and inflammation (redness and swelling). Do not panic. Unless your doctor has advised a specific regime for your child, you can give the missed dose as soon as you remember it. Skip the missed dose if it’s almost time for the next dose. Do not give a double dose and follow the prescribed dosing schedule. Flexon Suspension should be used with caution in patients with kidney disease. Dose adjustment of Flexon Suspension may be needed. Please consult your doctor.
Use of Flexon Suspension is not recommended in patients with severe kidney disease. Long term use of this medicine can affect the kidney function. Flexon Suspension should be used with caution in patients with liver disease. Dose adjustment of Flexon Suspension may be needed. Please consult your doctor.
However, the use of Flexon Suspension is not recommended in patients with severe liver disease and active liver disease.",Pain relief | Treatment of Fever | Nausea | Vomiting | Abdominal pain | Heartburn | Diarrhea | 
https://www.nepmeds.com.np/detail/melacare-cream-15gm,Melacare Cream 15gm,"There can be potential side effects such as skin irritation, redness, peeling, dryness, itching, and increased sensitivity to sunlight. Follow your healthcare provider's instructions on how to apply the ointment. Generally, a thin layer is applied to the affected area(s) once a day or as directed. Avoid excessive application, and be cautious around the eyes, mouth, and broken skin. Hydroquinonelightens dark spots,Mometasonereduces inflammation and redness, andTretinoinhelps improve skin texture and appearance. MELACARE Cream may be unsafe to use during pregnancy. Although there are limited studies in humans, animal studies have shown harmful effects on the developing baby. It is also unsafe to use during breastfeeding. Data suggests that the drug may cause toxicity to the baby. Results can vary based on the specific skin condition being treated. Generally, improvement might be noticed over a few weeks to months of consistent use. It's important to be patient and follow your healthcare provider's recommendations. This ointment is not typically used for removing freckles or moles. It's important to have moles or other skin irregularities evaluated by a healthcare provider to determine the best course of action.",-Melasma and hyperpigmentation | -Acne and acne scars | -Skin texture and appearance improvement | -Dermatitis and skin inflammation | 
https://www.nepmeds.com.np/detail/qure-750mg,Qure 750mg,"Composition: Levofloxacin (750mg) Qure 750mg Tablet is an antibiotic, used in the treatment of bacterial infections. It is also used in treating infections of the urinary tract, nose, throat, skin and lungs (pneumonia). It cures the infection by stopping the further growth of the causative microorganisms. Qure 750mg Tablet should be used in the dose and duration as advised by your doctor. It may be taken with or without food, preferably at a fixed time. Avoid skipping any doses and finish the full course of treatment even if you feel better. Do not take a double dose to make up for a missed dose. Simply take the next dose as planned. Treatment of Bacterial infections Common side effects: Take this medicine in the dose and duration as advised by your doctor. Swallow it as a whole. Do not chew, crush or break it. Qure 750mg Tablet may be taken with or without food, but it is better to take it at a fixed time.Avoid Qure 750mg Tablet with dairy products such as milk, cheese, curd, butter, paneer and ice cream. Qure 750mg Tablet is an antibiotic. It works by stopping the action of a bacterial enzyme called DNA-gyrase. This prevents the bacterial cells from dividing and repairing, thereby killing them Interaction with alcohol is unknown. It is advisable to consult your doctor before consumption. Qure 750mg Tablet is unsafe to use during pregnancy as there is definite evidence of risk to the developing baby. However, the doctor may rarely prescribe it in some life-threatening situations if the benefits are more than the potential risks. Please consult your doctor Qure 750mg Tablet is probably unsafe to use during breastfeeding. Limited human data suggests that the drug may pass into the breastmilk and harm the baby.",Headache | Dizziness | Nausea | Constipation | Diarrhea | 
https://www.nepmeds.com.np/detail/clavam-dry-syrup,Clavam Dry Syrup 5G/ 30ml,"Amoxicillin and potassium clavulanate suspension is a combination medication that contains two active ingredients: amoxicillin and potassium clavulanate. It is commonly prescribed to treat various bacterial infections. Amoxicillin and potassium clavulanate suspension is used to treat a wide range of bacterial infections, including respiratory tract infections (such as sinusitis, bronchitis, and pneumonia), ear infections, urinary tract infections, skin and soft tissue infections, and certain dental infections. It is effective against certain bacteria that may be resistant to amoxicillin alone. Common side effects may include gastrointestinal symptoms such as nausea, vomiting, diarrhea, and abdominal discomfort. The suspension should be shaken well before each use, and the prescribed dosage should be administered using the provided measuring device. It's important to follow the prescribed dosage and instructions provided by your healthcare professional or the medication packaging. Do not skip doses or stop taking the medication before completing the full prescribed course, even if you start feeling better. Amoxicillin is a penicillin-type antibiotic that works by inhibiting the growth and spread of bacteria. It does this by interfering with the synthesis of bacterial cell walls, leading to the destruction of the bacteria. Potassium clavulanate is a beta-lactamase inhibitor that helps to protect amoxicillin from being broken down by beta-lactamase enzymes produced by some bacteria. This enhances the effectiveness of amoxicillin against a broader range of bacteria. Amoxicillin is generally considered safe for use during pregnancy and breastfeeding. It is commonly prescribed in these situations when the benefits outweigh the potential risks. However, it's important to consult with your healthcare professional if you are pregnant, planning to become pregnant, or breastfeeding. No, amoxicillin is only effective against bacterial infections. It does not work against viral infections such as the common cold or the flu. It is important to use antibiotics only when prescribed by a healthcare professional and for the appropriate bacterial infections. Amoxicillin may interact with certain medications, so it's important to inform your healthcare professional about all the medications you are taking, including over-the-counter drugs and herbal supplements. Amoxicillin may reduce the effectiveness of certain contraceptive medications, so it's important to use alternative methods of contraception if necessary.",
https://www.nepmeds.com.np/detail/aziwok-500mg,Aziwok 500mg,"Aziwok-500 Tablet 5's belongs to a group of medicines known as macrolide antibiotics. It is used to treat various respiratory system bacterial infections (like pneumonia, bronchitis, tonsillitis, pharyngitis and sinusitis), skin infections (like acne and rosacea), ear infections, and sexually transmitted infections. A bacterial infection is a condition in which bacteria grow in the body and cause infection. It can target any body part and multiple very quickly. Aziwok-500 Tablet 5's slows the growth or sometimes kills the harmful bacteria by preventing the production of proteins required by the bacteria for its survival. Aziwok-500 Tablet 5's does not treat a viral infection like flu or a common cold.",
https://www.nepmeds.com.np/detail/cortilone-5mg,Cortilone 5mg,"Prednisolone is a medication classified as a corticosteroid, which is a synthetic form of the hormone cortisol. It has anti-inflammatory and immunosuppressive properties. Prednisolone is commonly prescribed to treat a variety of medical conditions.",
https://www.nepmeds.com.np/detail/pan-iv-inj,Pan IV Inj,"Compostion: Pantoprazole (40mg) PAN IV Injection is a medicine that reduces the amount of acid produced in your stomach. It is used for treating acid-related diseases of the stomach and intestine such as acid reflux, indigestion, peptic ulcer disease, and some other stomach conditions associated with excessive acid production. PAN IV Injection is also used to prevent stress ulcers in seriously ill patients and is administered before anesthetic medication to help prevent aspiration-related complications. It belongs to a class of medicines known as proton pump inhibitors (PPIs).     Common side effects: Your doctor or nurse will give you this medicine. Kindly do not self administer. PAN IV Injection is a proton pump inhibitor (PPI). It works by reducing the amount of acid in the stomach which in turn relieves acid-related indigestion and heartburn. Caution is advised when consuming alcohol with PAN IV Injection. Please consult your doctor. PAN IV Injection may be unsafe to use during pregnancy. Although there are limited studies in humans, animal studies have shown harmful effects on the developing baby. Your doctor will weigh the benefits and any potential risks before prescribing it to you. Please consult your doctor.",Treatment of Heartburn | Treatment of Gastroesophageal reflux disease (Acid reflux) | Treatment of Peptic ulcer disease | Diarrhea | Flatulence | Headache | Joint pain | Nausea | Stomach pain | 
https://www.nepmeds.com.np/detail/ipravent-solution,Ipravent Solution,"Composition:  Ipratropium (250mcg)  IPRAVENT RESPIRATORY SOLUTION contains Ipratropium which belongs to the group of medicines called Bronchodilators. It is used to treat breathing problems like chronic asthma (airflow obstruction and repetitive episodes of wheezing, breathlessness, chest tightness, and coughing) and chronic obstructive pulmonary disease (COPD) and help patients breathe more easily.  IPRAVENT RESPIRATORY SOLUTION should be used with caution in pregnant and breastfeeding women. Your doctor will prescribe the right dose of IPRAVENT RESPIRATORY SOLUTION for your child depending on age, body weight and health condition. The most common side effects of using IPRAVENT RESPIRATORY SOLUTION are headache, dizziness, dry mouth, nausea, constipation, diarrhoea. Contact your doctor if any of the side effects worsen.  It is used to treat breathing problems like chronic asthma and chronic obstructive pulmonary disease (COPD) Common side effects: Use IPRAVENT RESPIRATORY SOLUTION as advised by your physician. It is for inhalation use only. Your doctor will decide the correct dose and duration for you depending upon your age, body weight and disease condition. Do not stop using IPRAVENT RESPIRATORY SOLUTION unless your doctor advises you to stop. IPRAVENT RESPIRATORY SOLUTION helps you breathe easily by blocking cholinergic receptors, which leads to decrease in the production of a chemical in the lung airways, and reduced contraction of the smooth muscles. Caution is advised when consuming alcohol with Ipravent Respirator Solution. Please consult your doctor. IPRAVENT RESPIRATORY SOLUTION should be used with caution in pregnant women or women planning to have a baby as safety data has not been established yet. Consult your doctor before using it. IPRAVENT RESPIRATORY SOLUTION should be used with caution in breastfeeding women as it is not known if the medicine passes through the breast milk. Consult your doctor before using it.",Headache | Dizziness | Throat irritation | Cough | Dryness in mouth | Nausea | 
https://www.nepmeds.com.np/detail/clinbact-300mg,Clinbact 300mg,"lindamycin Capsules contain clindamycin which is an antibiotic used in the treatment of severe bacterial infections.This medication contains clindamycin HCL as a active ingredient.This antibiotic treats only bacterial infections. It will not work for virus infections (such as common cold,flu). Using any antibiotic when it is not needed can cause it to not work for future infections.",
https://www.nepmeds.com.np/detail/asthalin-solution,Asthalin solution,"Composition: Salbutamol (5mg)  ASTHALIN RESPIRATORY SOLUTION contains Salbutamol which belongs to the group of medicines called Bronchodilators. It is used to treat severe asthma attacks. It can also be used in the management of chronic bronchospasm (long-term breathing difficulties caused due to narrowing of airways) unresponsive to conventional therapies.  Asthma is a long-term respiratory disease in which your airways become inflamed, swollen and narrowed. It also causes excessive mucous secretion in the airways which makes it difficult for the air to pass through, leading to unpleasant symptoms like wheezing, difficulty in breathing, chest pain and/or cough.  ASTHALIN RESPIRATORY SOLUTION is suitable for use both in adults and in children (aged 4 years or above). Before using ASTHALIN RESPIRATORY SOLUTION inform your doctor if you have diabetes, overactive thyroid functions, low blood potassium levels, high blood pressure or any heart problems (such as angina or irregular heartbeat) as a precaution. Treatment of Chronic obstructive pulmonary disease (COPD) Common side effects: Use it as advised by your doctor or check the label for directions before use. Asthalin Respirator Solution is a bronchodilator. It works by relaxing the muscles in the airways and widens airways. This makes breathing easier. If you miss a dose of Asthalin Respirator Solution, take it as soon as possible. However, if it is almost time for your next dose, skip the missed dose and go back to your regular schedule. Do not double the dose. Do not use ASTHALIN RESPIRATORY SOLUTION if you are allergic to Salbutamol. ASTHALIN RESPIRATORY SOLUTION should be used in pregnant women only if it is considered necessary by the doctor. Therefore, inform your doctor before using it. ASTHALIN RESPIRATORY SOLUTION should be used in breastfeeding women only if it is considered necessary by the doctor. Therefore, consult your doctor for advice before using it.",Tachycardia | Tremors | Headache | Palpitations | Increased heart rate | Muscle cramp | 
https://www.nepmeds.com.np/detail/azithral-500mg,Azithral 500mg,"Azithromycin is an antibiotic. It's widely used to treat chest infections such as pneumonia, infections of the nose and throat such as sinus infection (sinusitis), skin infections, Lyme disease, and some sexually transmitted infections.AzithAzithromycin alone and in combination with other medications is currently being studied for the treatment of coronavirus disease 2019 (COVID-19). Currently, azithromycin has been used with hydroxychloroquine to treat certain patients with COVID-19. However, there are mixed reports of effectiveness when azithromycin was used along with other medications to treat other viral respiratory infections. Azithromycin also has been used to treat bacterial infections in hospitalized patients with COVID-19. More information is needed before any conclusions can be made regarding the possible benefits and risks of using azithromycin either alone or in combination with hydroxychloroquine in patients with COVID-19.   Respiratory Tract Infections: 2. Skin and Soft Tissue Infections: 3. Sexually Transmitted Infections (STIs): 4. Ear and Throat Infections: 5. Preventive Use: 6. Traveler's Diarrhea: Effective Against Bacterial Infections: Azithral 500mg is an antibiotic that is effective against a wide range of bacterial infections. It helps to eliminate the bacteria responsible for infections and can relieve symptoms.  Treatment of Respiratory Infections: It can be used to treat respiratory infections such as bronchitis, pneumonia, and certain types of sinusitis, which can cause symptoms like cough, fever, and difficulty breathing.  Management of Skin and Soft Tissue Infections: Azithral 500mg is used to treat skin and soft tissue infections, including cellulitis, impetigo, and erysipelas. It can help reduce inflammation and promote healing.  Treatment of Sexually Transmitted Infections: It is effective against certain sexually transmitted infections, such as chlamydia and gonorrhea. Treating these infections can prevent complications and reduce the spread of the disease.  Management of Ear and Throat Infections: Azithromycin can be prescribed for ear infections (otitis media) and throat infections (pharyngitis or tonsillitis) caused by susceptible bacteria.  Preventive Use: In some cases, Azithral 500mg is used as prophylaxis to prevent infections, particularly in individuals with weakened immune systems. Gastrointestinal Symptoms: Nausea, vomiting, diarrhea, and abdominal pain are common side effects. Taking the medication with food can help reduce these symptoms.  Headache: Some individuals may experience headaches.  Allergic Reactions: Allergic reactions, although rare, can occur and may include rash, itching, swelling of the face, lips, or tongue, and difficulty breathing. Seek medical attention if you experience these symptoms.  Liver Enzyme Abnormalities: In some cases, azithromycin can affect liver enzymes. Your healthcare provider may monitor your liver function with blood tests. Azithral 500mg tablets are typically taken orally (by mouth) with or without food, as directed by your healthcare provider. Azithromycin, the active ingredient in Azithral 500mg, is an antibiotic that belongs to the macrolide class.It works by inhibiting the growth and replication of bacteria. Azithromycin binds to the bacterial ribosomes, interfering with protein synthesis, and ultimately leading to the death of the bacteria. If you forget to take a dose of Azithral 500mg, take it as soon as you remember, unless it's close to the time for your next dose. In that case, skip the missed dose and continue with your regular dosing schedule. Inform your healthcare provider if you are allergic to azithromycin or any other antibiotics in the macrolide class. Allergic reactions can be severe and require immediate medical attention. If you are pregnant, planning to become pregnant, or breastfeeding, discuss the use of azithromycin with your healthcare provider. They will weigh the potential risks and benefits. It is generally safe to consume moderate amounts of alcohol while taking azithromycin. However, excessive alcohol use should be avoided as it can increase the risk of side effects and potentially impact liver function. No, Azithral 500mg is an antibiotic effective against bacterial infections. It does not treat viral infections such as the common cold or flu. Azithromycin can be taken with or without food. Taking it with food may help reduce gastrointestinal side effects such as nausea and vomiting.","Azithral 500mg is prescribed to treat respiratory infections such as bronchitis, pneumonia, and certain types of sinusitis. | It can also be used to manage exacerbations of chronic obstructive pulmonary disease (COPD) in some cases. | Azithromycin may be used to treat skin and soft tissue infections, including cellulitis, impetigo, and erysipelas. | Azithral 500mg is effective against some sexually transmitted infections, including chlamydia and gonorrhea. | It may be prescribed as a single dose for these infections. | In certain cases, Azithral 500mg can be used to treat ear infections (otitis media) and throat infections (pharyngitis or tonsillitis). | Azithromycin is sometimes prescribed to prevent certain infections in people with weakened immune systems. For example, it may be used to prevent Mycobacterium avium complex (MAC) infections in individuals with advanced HIV/AIDS. | Azithral 500mg can be used as a treatment for traveler's diarrhea caused by specific bacterial pathogens. | Gastrointestinal Symptoms: Nausea, vomiting, diarrhea, and abdominal pain are common side effects. Taking the medication with food can help reduce these symptoms. |  | Headache: Some individuals may experience headaches. |  | Allergic Reactions: Allergic reactions, although rare, can occur and may include rash, itching, swelling of the face, lips, or tongue, and difficulty breathing. Seek medical attention if you experience these symptoms. |  | Liver Enzyme Abnormalities: In some cases, azithromycin can affect liver enzymes. Your healthcare provider may monitor your liver function with blood tests. | Azithromycin, the active ingredient in Azithral 500mg, is an antibiotic that belongs to the macrolide class.It works by inhibiting the growth and replication of bacteria. Azithromycin binds to the bacterial ribosomes, interfering with protein synthesis, and ultimately leading to the death of the bacteria. | "
